CONTACTPERSONS;REF_CONTACT_PERSON_ID;TRUE;1;256;NULL;
CONTACTPERSONS;SOURCE;TRUE;1;256;SOURCE;
CONTACTPERSONS;COUNTRY_CODE;TRUE;2;2;COUNTRY_CODE;
CONTACTPERSONS;STATUS;TRUE;1;1;A|D;
CONTACTPERSONS;REF_OPERATOR_ID;TRUE;1;256;NULL;
CONTACTPERSONS;CP_INTEGRATION_ID;FALSE;NULL;256;NULL;
CONTACTPERSONS;DATE_CREATED;FALSE;NULL;17;DATETIME;
CONTACTPERSONS;DATE_MODIFIED;FALSE;NULL;17;DATETIME;
CONTACTPERSONS;FIRST_NAME;FALSE;NULL;256;NULL;
CONTACTPERSONS;LAST_NAME;TRUE;1;256;NULL;
CONTACTPERSONS;TITLE;FALSE;NULL;256;NULL;
CONTACTPERSONS;GENDER;FALSE;NULL;1;M|F|U;
CONTACTPERSONS;FUNCTION;FALSE;NULL;256;NULL;
CONTACTPERSONS;LANGUAGE_KEY;FALSE;NULL;2;LANGUAGE_KEY;
CONTACTPERSONS;BIRTH_DATE;FALSE;NULL;17;DATE;
CONTACTPERSONS;STREET;FALSE;NULL;256;NULL;
CONTACTPERSONS;HOUSENUMBER;FALSE;NULL;256;NULL;
CONTACTPERSONS;HOUSENUMBER_EXT;FALSE;NULL;256;NULL;
CONTACTPERSONS;CITY;FALSE;NULL;256;NULL;
CONTACTPERSONS;ZIP_CODE;FALSE;NULL;256;NULL;
CONTACTPERSONS;STATE;FALSE;NULL;256;NULL;
CONTACTPERSONS;COUNTRY;FALSE;NULL;256;NULL;
CONTACTPERSONS;PREFERRED_CONTACT;FALSE;0;1;Y|N;
CONTACTPERSONS;KEY_DECISION_MAKER;FALSE;0;1;Y|N;
CONTACTPERSONS;SCM;FALSE;NULL;256;NULL;
CONTACTPERSONS;EMAIL_ADDRESS;FALSE;NULL;256;EMAIL;
CONTACTPERSONS;PHONE_NUMBER;FALSE;NULL;256;NULL;
CONTACTPERSONS;MOBILE_PHONE_NUMBER;FALSE;0;256;NULL;
CONTACTPERSONS;FAX_NUMBER;FALSE;NULL;256;NULL;
CONTACTPERSONS;OPT_OUT;FALSE;NULL;1;Y|N;
CONTACTPERSONS;REGISTRATION_CONFIRMED;FALSE;NULL;1;Y|N;
CONTACTPERSONS;REGISTRATION_CONFIRMED_DATE;FALSE;NULL;17;DATETIME;
CONTACTPERSONS;EM_OPT_IN;FALSE;NULL;1;Y|N;
CONTACTPERSONS;EM_OPT_IN_DATE;FALSE;NULL;17;DATETIME;
CONTACTPERSONS;EM_OPT_IN_CONFIRMED;FALSE;NULL;1;Y|N;
CONTACTPERSONS;EM_OPT_IN_CONFIRMED_DATE;FALSE;NULL;17;DATETIME;
CONTACTPERSONS;EM_OPT_OUT;FALSE;NULL;1;Y|N;
CONTACTPERSONS;DM_OPT_IN;FALSE;NULL;1;Y|N;
CONTACTPERSONS;DM_OPT_OUT;FALSE;NULL;1;Y|N;
CONTACTPERSONS;TM_OPT_IN;FALSE;NULL;1;Y|N;
CONTACTPERSONS;TM_OPT_OUT;FALSE;NULL;1;Y|N;
CONTACTPERSONS;MOB_OPT_IN;FALSE;NULL;1;Y|N;
CONTACTPERSONS;MOB_OPT_IN_DATE;FALSE;NULL;17;DATETIME;
CONTACTPERSONS;MOB_OPT_IN_CONFIRMED;FALSE;NULL;1;Y|N;
CONTACTPERSONS;MOB_OPT_IN_CONFIRMED_DATE;FALSE;NULL;17;DATETIME;
CONTACTPERSONS;MOB_OPT_OUT;FALSE;NULL;1;Y|N;
CONTACTPERSONS;FAX_OPT_IN;FALSE;NULL;1;Y|N;
CONTACTPERSONS;FAX_OPT_OUT;FALSE;NULL;1;Y|N;
CONTACTPERSON_ACTIVITIES;REF_CONTACT_PERSON_ID;TRUE;1;256;NULL;
